StationName,ParameterName,ReadingDate,Value,Zone
Woodcroft,Relative Humidity,2025-05-15T22:00:00-06:00,60.7,ACA
Woodcroft,Outdoor Temperature,2025-05-15T22:00:00-06:00,8.0,ACA
Woodcroft,Ozone,2025-05-15T22:00:00-06:00,0.025,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T22:00:00-06:00,0.005,ACA
Woodcroft,Nitric Oxide,2025-05-15T22:00:00-06:00,0.0,ACA
Woodcroft,Wind Speed,2025-05-15T22:00:00-06:00,7.5,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T22:00:00-06:00,0.005,ACA
Woodcroft,,2025-05-15T22:00:00-06:00,2.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T22:00:00-06:00,6.1,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T22:00:00-06:00,0.0,ACA
Woodcroft,Wind Direction,2025-05-15T22:00:00-06:00,66.0,ACA
Woodcroft,Outdoor Temperature,2025-05-15T21:00:00-06:00,9.6,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T21:00:00-06:00,0.003,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T21:00:00-06:00,0.003,ACA
Woodcroft,Relative Humidity,2025-05-15T21:00:00-06:00,56.0,ACA
Woodcroft,Nitric Oxide,2025-05-15T21:00:00-06:00,0.0,ACA
Woodcroft,Ozone,2025-05-15T21:00:00-06:00,0.028,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T21:00:00-06:00,0.0,ACA
Woodcroft,Wind Speed,2025-05-15T21:00:00-06:00,8.7,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T21:00:00-06:00,6.1,ACA
Woodcroft,Wind Direction,2025-05-15T21:00:00-06:00,49.0,ACA
Woodcroft,,2025-05-15T21:00:00-06:00,2.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T20:00:00-06:00,6.6,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T20:00:00-06:00,0.002,ACA
Woodcroft,Wind Direction,2025-05-15T20:00:00-06:00,46.0,ACA
Woodcroft,Outdoor Temperature,2025-05-15T20:00:00-06:00,10.1,ACA
Woodcroft,Ozone,2025-05-15T20:00:00-06:00,0.03,ACA
Woodcroft,Relative Humidity,2025-05-15T20:00:00-06:00,54.2,ACA
Woodcroft,Wind Speed,2025-05-15T20:00:00-06:00,7.3,ACA
Woodcroft,,2025-05-15T20:00:00-06:00,2.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T20:00:00-06:00,0.0,ACA
Woodcroft,Nitric Oxide,2025-05-15T20:00:00-06:00,0.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T20:00:00-06:00,0.002,ACA
Woodcroft,,2025-05-15T19:00:00-06:00,2.0,ACA
Woodcroft,Ozone,2025-05-15T19:00:00-06:00,0.03,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T19:00:00-06:00,6.0,ACA
Woodcroft,Outdoor Temperature,2025-05-15T19:00:00-06:00,10.1,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T19:00:00-06:00,0.002,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T19:00:00-06:00,0.0,ACA
Woodcroft,Wind Speed,2025-05-15T19:00:00-06:00,7.9,ACA
Woodcroft,Wind Direction,2025-05-15T19:00:00-06:00,41.0,ACA
Woodcroft,Nitric Oxide,2025-05-15T19:00:00-06:00,0.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T19:00:00-06:00,0.002,ACA
Woodcroft,Relative Humidity,2025-05-15T19:00:00-06:00,54.3,ACA
Woodcroft,Outdoor Temperature,2025-05-15T18:00:00-06:00,10.3,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T18:00:00-06:00,0.002,ACA
Woodcroft,Nitric Oxide,2025-05-15T18:00:00-06:00,0.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T18:00:00-06:00,5.5,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T18:00:00-06:00,0.002,ACA
Woodcroft,Wind Direction,2025-05-15T18:00:00-06:00,18.0,ACA
Woodcroft,Ozone,2025-05-15T18:00:00-06:00,0.031,ACA
Woodcroft,Relative Humidity,2025-05-15T18:00:00-06:00,52.1,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T18:00:00-06:00,0.0,ACA
Woodcroft,Wind Speed,2025-05-15T18:00:00-06:00,9.4,ACA
Woodcroft,,2025-05-15T18:00:00-06:00,2.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T17:00:00-06:00,0.002,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T17:00:00-06:00,0.002,ACA
Woodcroft,Wind Direction,2025-05-15T17:00:00-06:00,21.0,ACA
Woodcroft,Wind Speed,2025-05-15T17:00:00-06:00,9.3,ACA
Woodcroft,Ozone,2025-05-15T17:00:00-06:00,0.03,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T17:00:00-06:00,6.4,ACA
Woodcroft,Outdoor Temperature,2025-05-15T17:00:00-06:00,10.1,ACA
Woodcroft,Relative Humidity,2025-05-15T17:00:00-06:00,53.2,ACA
Woodcroft,Nitric Oxide,2025-05-15T17:00:00-06:00,0.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T17:00:00-06:00,0.0,ACA
Woodcroft,,2025-05-15T17:00:00-06:00,2.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T16:00:00-06:00,0.002,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T16:00:00-06:00,6.7,ACA
Woodcroft,Relative Humidity,2025-05-15T16:00:00-06:00,54.9,ACA
Woodcroft,Wind Direction,2025-05-15T16:00:00-06:00,353.0,ACA
Woodcroft,Nitric Oxide,2025-05-15T16:00:00-06:00,0.0,ACA
Woodcroft,Outdoor Temperature,2025-05-15T16:00:00-06:00,9.3,ACA
Woodcroft,Ozone,2025-05-15T16:00:00-06:00,0.031,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T16:00:00-06:00,0.001,ACA
Woodcroft,,2025-05-15T16:00:00-06:00,2.0,ACA
Woodcroft,Wind Speed,2025-05-15T16:00:00-06:00,11.6,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T16:00:00-06:00,0.0,ACA
Woodcroft,Nitric Oxide,2025-05-15T15:00:00-06:00,0.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T15:00:00-06:00,0.002,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T15:00:00-06:00,5.7,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T15:00:00-06:00,0.0,ACA
Woodcroft,Outdoor Temperature,2025-05-15T15:00:00-06:00,8.1,ACA
Woodcroft,Wind Direction,2025-05-15T15:00:00-06:00,356.0,ACA
Woodcroft,Wind Speed,2025-05-15T15:00:00-06:00,11.6,ACA
Woodcroft,Relative Humidity,2025-05-15T15:00:00-06:00,61.1,ACA
Woodcroft,Ozone,2025-05-15T15:00:00-06:00,0.028,ACA
Woodcroft,,2025-05-15T15:00:00-06:00,2.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T15:00:00-06:00,0.002,ACA
Woodcroft,Outdoor Temperature,2025-05-15T14:00:00-06:00,6.6,ACA
Woodcroft,Nitric Oxide,2025-05-15T14:00:00-06:00,0.001,ACA
Woodcroft,Wind Direction,2025-05-15T14:00:00-06:00,343.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T14:00:00-06:00,0.0,ACA
Woodcroft,Relative Humidity,2025-05-15T14:00:00-06:00,69.3,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T14:00:00-06:00,5.9,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T14:00:00-06:00,0.003,ACA
Woodcroft,Wind Speed,2025-05-15T14:00:00-06:00,12.6,ACA
Woodcroft,Ozone,2025-05-15T14:00:00-06:00,0.025,ACA
Woodcroft,,2025-05-15T14:00:00-06:00,2.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T14:00:00-06:00,0.002,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T13:00:00-06:00,0.0,ACA
Woodcroft,Relative Humidity,2025-05-15T13:00:00-06:00,71.9,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T13:00:00-06:00,0.003,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T13:00:00-06:00,5.8,ACA
Woodcroft,Wind Speed,2025-05-15T13:00:00-06:00,12.8,ACA
Woodcroft,Wind Direction,2025-05-15T13:00:00-06:00,349.0,ACA
Woodcroft,Nitric Oxide,2025-05-15T13:00:00-06:00,0.0,ACA
Woodcroft,,2025-05-15T13:00:00-06:00,2.0,ACA
Woodcroft,Ozone,2025-05-15T13:00:00-06:00,0.025,ACA
Woodcroft,Outdoor Temperature,2025-05-15T13:00:00-06:00,6.1,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T13:00:00-06:00,0.003,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T12:00:00-06:00,5.4,ACA
Woodcroft,Wind Speed,2025-05-15T12:00:00-06:00,13.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T12:00:00-06:00,0.005,ACA
Woodcroft,Nitric Oxide,2025-05-15T12:00:00-06:00,0.001,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T12:00:00-06:00,0.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T12:00:00-06:00,0.004,ACA
Woodcroft,Outdoor Temperature,2025-05-15T12:00:00-06:00,5.8,ACA
Woodcroft,Ozone,2025-05-15T12:00:00-06:00,0.025,ACA
Woodcroft,Relative Humidity,2025-05-15T12:00:00-06:00,74.2,ACA
Woodcroft,Wind Direction,2025-05-15T12:00:00-06:00,337.0,ACA
Woodcroft,,2025-05-15T12:00:00-06:00,2.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T11:00:00-06:00,0.0,ACA
Woodcroft,,2025-05-15T11:00:00-06:00,2.0,ACA
Woodcroft,Nitric Oxide,2025-05-15T11:00:00-06:00,0.001,ACA
Woodcroft,Outdoor Temperature,2025-05-15T11:00:00-06:00,5.5,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T11:00:00-06:00,6.6,ACA
Woodcroft,Relative Humidity,2025-05-15T11:00:00-06:00,77.2,ACA
Woodcroft,Wind Speed,2025-05-15T11:00:00-06:00,13.6,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T11:00:00-06:00,0.004,ACA
Woodcroft,Wind Direction,2025-05-15T11:00:00-06:00,343.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T11:00:00-06:00,0.003,ACA
Woodcroft,Ozone,2025-05-15T11:00:00-06:00,0.024,ACA
Woodcroft,Relative Humidity,2025-05-15T10:00:00-06:00,83.2,ACA
Woodcroft,,2025-05-15T10:00:00-06:00,2.0,ACA
Woodcroft,Wind Direction,2025-05-15T10:00:00-06:00,349.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T10:00:00-06:00,0.004,ACA
Woodcroft,Outdoor Temperature,2025-05-15T10:00:00-06:00,5.3,ACA
Woodcroft,Nitric Oxide,2025-05-15T10:00:00-06:00,0.002,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T10:00:00-06:00,0.006,ACA
Woodcroft,Wind Speed,2025-05-15T10:00:00-06:00,13.8,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T10:00:00-06:00,0.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T10:00:00-06:00,5.2,ACA
Woodcroft,Ozone,2025-05-15T10:00:00-06:00,0.019,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T09:00:00-06:00,0.004,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T09:00:00-06:00,0.004,ACA
Woodcroft,Wind Speed,2025-05-15T09:00:00-06:00,15.0,ACA
Woodcroft,Relative Humidity,2025-05-15T09:00:00-06:00,86.6,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T09:00:00-06:00,6.6,ACA
Woodcroft,Nitric Oxide,2025-05-15T09:00:00-06:00,0.001,ACA
Woodcroft,,2025-05-15T09:00:00-06:00,2.0,ACA
Woodcroft,Wind Direction,2025-05-15T09:00:00-06:00,347.0,ACA
Woodcroft,Ozone,2025-05-15T09:00:00-06:00,0.019,ACA
Woodcroft,Outdoor Temperature,2025-05-15T09:00:00-06:00,4.8,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T09:00:00-06:00,0.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T08:00:00-06:00,0.004,ACA
Woodcroft,Wind Speed,2025-05-15T08:00:00-06:00,14.3,ACA
Woodcroft,Ozone,2025-05-15T08:00:00-06:00,0.023,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T08:00:00-06:00,0.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T08:00:00-06:00,0.004,ACA
Woodcroft,Outdoor Temperature,2025-05-15T08:00:00-06:00,4.9,ACA
Woodcroft,Wind Direction,2025-05-15T08:00:00-06:00,344.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T08:00:00-06:00,6.4,ACA
Woodcroft,Nitric Oxide,2025-05-15T08:00:00-06:00,0.0,ACA
Woodcroft,Relative Humidity,2025-05-15T08:00:00-06:00,86.6,ACA
Woodcroft,,2025-05-15T08:00:00-06:00,2.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T07:00:00-06:00,0.003,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T07:00:00-06:00,0.003,ACA
Woodcroft,Wind Direction,2025-05-15T07:00:00-06:00,352.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T07:00:00-06:00,0.0,ACA
Woodcroft,,2025-05-15T07:00:00-06:00,2.0,ACA
Woodcroft,Ozone,2025-05-15T07:00:00-06:00,0.027,ACA
Woodcroft,Outdoor Temperature,2025-05-15T07:00:00-06:00,4.9,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T07:00:00-06:00,7.5,ACA
Woodcroft,Relative Humidity,2025-05-15T07:00:00-06:00,89.2,ACA
Woodcroft,Wind Speed,2025-05-15T07:00:00-06:00,12.9,ACA
Woodcroft,Nitric Oxide,2025-05-15T07:00:00-06:00,0.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T06:00:00-06:00,8.4,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T06:00:00-06:00,0.002,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T06:00:00-06:00,0.0,ACA
Woodcroft,Wind Direction,2025-05-15T06:00:00-06:00,357.0,ACA
Woodcroft,Outdoor Temperature,2025-05-15T06:00:00-06:00,5.4,ACA
Woodcroft,Ozone,2025-05-15T06:00:00-06:00,0.027,ACA
Woodcroft,,2025-05-15T06:00:00-06:00,2.0,ACA
Woodcroft,Relative Humidity,2025-05-15T06:00:00-06:00,88.5,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T06:00:00-06:00,0.002,ACA
Woodcroft,Wind Speed,2025-05-15T06:00:00-06:00,13.4,ACA
Woodcroft,Nitric Oxide,2025-05-15T06:00:00-06:00,0.0,ACA
Woodcroft,Outdoor Temperature,2025-05-15T05:00:00-06:00,6.3,ACA
Woodcroft,Wind Direction,2025-05-15T05:00:00-06:00,347.0,ACA
Woodcroft,Relative Humidity,2025-05-15T05:00:00-06:00,82.4,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T05:00:00-06:00,,ACA
Woodcroft,Wind Speed,2025-05-15T05:00:00-06:00,15.5,ACA
Woodcroft,Nitric Oxide,2025-05-15T05:00:00-06:00,,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T05:00:00-06:00,,ACA
Woodcroft,Ozone,2025-05-15T05:00:00-06:00,,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T05:00:00-06:00,,ACA
Woodcroft,,2025-05-15T05:00:00-06:00,3.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T05:00:00-06:00,7.2,ACA
Woodcroft,Wind Direction,2025-05-15T04:00:00-06:00,343.0,ACA
Woodcroft,Outdoor Temperature,2025-05-15T04:00:00-06:00,6.9,ACA
Woodcroft,Relative Humidity,2025-05-15T04:00:00-06:00,78.3,ACA
Woodcroft,Wind Speed,2025-05-15T04:00:00-06:00,19.5,ACA
Woodcroft,Nitric Oxide,2025-05-15T04:00:00-06:00,0.0,ACA
Woodcroft,Ozone,2025-05-15T04:00:00-06:00,0.042,ACA
Woodcroft,,2025-05-15T04:00:00-06:00,3.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T04:00:00-06:00,0.001,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T04:00:00-06:00,0.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T04:00:00-06:00,7.2,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T04:00:00-06:00,0.001,ACA
Woodcroft,Wind Speed,2025-05-15T03:00:00-06:00,20.7,ACA
Woodcroft,Wind Direction,2025-05-15T03:00:00-06:00,334.0,ACA
Woodcroft,Relative Humidity,2025-05-15T03:00:00-06:00,76.5,ACA
Woodcroft,,2025-05-15T03:00:00-06:00,3.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T03:00:00-06:00,0.001,ACA
Woodcroft,Outdoor Temperature,2025-05-15T03:00:00-06:00,7.3,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T03:00:00-06:00,0.001,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T03:00:00-06:00,7.9,ACA
Woodcroft,Ozone,2025-05-15T03:00:00-06:00,0.044,ACA
Woodcroft,Nitric Oxide,2025-05-15T03:00:00-06:00,0.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T03:00:00-06:00,0.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T02:00:00-06:00,0.001,ACA
Woodcroft,Nitric Oxide,2025-05-15T02:00:00-06:00,0.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T02:00:00-06:00,0.002,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T02:00:00-06:00,7.2,ACA
Woodcroft,Outdoor Temperature,2025-05-15T02:00:00-06:00,7.7,ACA
Woodcroft,Relative Humidity,2025-05-15T02:00:00-06:00,77.2,ACA
Woodcroft,Wind Speed,2025-05-15T02:00:00-06:00,19.2,ACA
Woodcroft,,2025-05-15T02:00:00-06:00,3.0,ACA
Woodcroft,Ozone,2025-05-15T02:00:00-06:00,0.041,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T02:00:00-06:00,0.0,ACA
Woodcroft,Wind Direction,2025-05-15T02:00:00-06:00,332.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T01:00:00-06:00,0.002,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T01:00:00-06:00,0.0,ACA
Woodcroft,Wind Speed,2025-05-15T01:00:00-06:00,18.6,ACA
Woodcroft,Wind Direction,2025-05-15T01:00:00-06:00,329.0,ACA
Woodcroft,Relative Humidity,2025-05-15T01:00:00-06:00,79.3,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T01:00:00-06:00,9.5,ACA
Woodcroft,Ozone,2025-05-15T01:00:00-06:00,0.037,ACA
Woodcroft,Nitric Oxide,2025-05-15T01:00:00-06:00,0.0,ACA
Woodcroft,Outdoor Temperature,2025-05-15T01:00:00-06:00,8.2,ACA
Woodcroft,,2025-05-15T01:00:00-06:00,3.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T01:00:00-06:00,0.002,ACA
Woodcroft,Ozone,2025-05-15T00:00:00-06:00,0.036,ACA
Woodcroft,Outdoor Temperature,2025-05-15T00:00:00-06:00,9.1,ACA
Woodcroft,Wind Direction,2025-05-15T00:00:00-06:00,334.0,ACA
Woodcroft,,2025-05-15T00:00:00-06:00,3.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-15T00:00:00-06:00,0.001,ACA
Woodcroft,Nitrogen Dioxide,2025-05-15T00:00:00-06:00,0.002,ACA
Woodcroft,Relative Humidity,2025-05-15T00:00:00-06:00,76.2,ACA
Woodcroft,Fine Particulate Matter,2025-05-15T00:00:00-06:00,8.7,ACA
Woodcroft,Sulphur Dioxide,2025-05-15T00:00:00-06:00,0.0,ACA
Woodcroft,Nitric Oxide,2025-05-15T00:00:00-06:00,0.0,ACA
Woodcroft,Wind Speed,2025-05-15T00:00:00-06:00,20.0,ACA
Woodcroft,Nitric Oxide,2025-05-14T23:00:00-06:00,0.0,ACA
Woodcroft,,2025-05-14T23:00:00-06:00,3.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-14T23:00:00-06:00,0.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-14T23:00:00-06:00,9.1,ACA
Woodcroft,Wind Speed,2025-05-14T23:00:00-06:00,14.0,ACA
Woodcroft,Ozone,2025-05-14T23:00:00-06:00,0.037,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-14T23:00:00-06:00,0.003,ACA
Woodcroft,Nitrogen Dioxide,2025-05-14T23:00:00-06:00,0.003,ACA
Woodcroft,Outdoor Temperature,2025-05-14T23:00:00-06:00,10.0,ACA
Woodcroft,Relative Humidity,2025-05-14T23:00:00-06:00,71.7,ACA
Woodcroft,Wind Direction,2025-05-14T23:00:00-06:00,312.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-14T22:00:00-06:00,0.003,ACA
Woodcroft,Outdoor Temperature,2025-05-14T22:00:00-06:00,10.3,ACA
Woodcroft,Fine Particulate Matter,2025-05-14T22:00:00-06:00,10.9,ACA
Woodcroft,,2025-05-14T22:00:00-06:00,3.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-14T22:00:00-06:00,0.0,ACA
Woodcroft,Wind Direction,2025-05-14T22:00:00-06:00,312.0,ACA
Woodcroft,Ozone,2025-05-14T22:00:00-06:00,0.038,ACA
Woodcroft,Relative Humidity,2025-05-14T22:00:00-06:00,73.0,ACA
Woodcroft,Wind Speed,2025-05-14T22:00:00-06:00,13.5,ACA
Woodcroft,Nitric Oxide,2025-05-14T22:00:00-06:00,0.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-14T22:00:00-06:00,0.004,ACA
Woodcroft,Relative Humidity,2025-05-14T21:00:00-06:00,63.0,ACA
Woodcroft,Outdoor Temperature,2025-05-14T21:00:00-06:00,12.5,ACA
Woodcroft,Fine Particulate Matter,2025-05-14T21:00:00-06:00,8.9,ACA
Woodcroft,Wind Direction,2025-05-14T21:00:00-06:00,307.0,ACA
Woodcroft,Nitric Oxide,2025-05-14T21:00:00-06:00,0.0,ACA
Woodcroft,,2025-05-14T21:00:00-06:00,3.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-14T21:00:00-06:00,0.004,ACA
Woodcroft,Ozone,2025-05-14T21:00:00-06:00,0.039,ACA
Woodcroft,Sulphur Dioxide,2025-05-14T21:00:00-06:00,0.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-14T21:00:00-06:00,0.004,ACA
Woodcroft,Wind Speed,2025-05-14T21:00:00-06:00,9.6,ACA
Woodcroft,Outdoor Temperature,2025-05-14T20:00:00-06:00,15.3,ACA
Woodcroft,Sulphur Dioxide,2025-05-14T20:00:00-06:00,0.001,ACA
Woodcroft,Nitric Oxide,2025-05-14T20:00:00-06:00,0.0,ACA
Woodcroft,Wind Direction,2025-05-14T20:00:00-06:00,33.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-14T20:00:00-06:00,0.005,ACA
Woodcroft,,2025-05-14T20:00:00-06:00,3.0,ACA
Woodcroft,Wind Speed,2025-05-14T20:00:00-06:00,13.6,ACA
Woodcroft,Relative Humidity,2025-05-14T20:00:00-06:00,42.9,ACA
Woodcroft,Fine Particulate Matter,2025-05-14T20:00:00-06:00,7.7,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-14T20:00:00-06:00,0.005,ACA
Woodcroft,Ozone,2025-05-14T20:00:00-06:00,0.042,ACA
Woodcroft,Sulphur Dioxide,2025-05-14T19:00:00-06:00,0.0,ACA
Woodcroft,Wind Direction,2025-05-14T19:00:00-06:00,349.0,ACA
Woodcroft,Outdoor Temperature,2025-05-14T19:00:00-06:00,17.3,ACA
Woodcroft,Nitric Oxide,2025-05-14T19:00:00-06:00,0.0,ACA
Woodcroft,Wind Speed,2025-05-14T19:00:00-06:00,5.2,ACA
Woodcroft,,2025-05-14T19:00:00-06:00,3.0,ACA
Woodcroft,Relative Humidity,2025-05-14T19:00:00-06:00,30.5,ACA
Woodcroft,Nitrogen Dioxide,2025-05-14T19:00:00-06:00,0.004,ACA
Woodcroft,Ozone,2025-05-14T19:00:00-06:00,0.044,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-14T19:00:00-06:00,0.004,ACA
Woodcroft,Fine Particulate Matter,2025-05-14T19:00:00-06:00,6.8,ACA
Woodcroft,Ozone,2025-05-14T18:00:00-06:00,0.046,ACA
Woodcroft,Outdoor Temperature,2025-05-14T18:00:00-06:00,17.7,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-14T18:00:00-06:00,0.002,ACA
Woodcroft,,2025-05-14T18:00:00-06:00,3.0,ACA
Woodcroft,Wind Speed,2025-05-14T18:00:00-06:00,5.2,ACA
Woodcroft,Wind Direction,2025-05-14T18:00:00-06:00,79.0,ACA
Woodcroft,Nitric Oxide,2025-05-14T18:00:00-06:00,0.0,ACA
Woodcroft,Sulphur Dioxide,2025-05-14T18:00:00-06:00,0.0,ACA
Woodcroft,Relative Humidity,2025-05-14T18:00:00-06:00,30.0,ACA
Woodcroft,Nitrogen Dioxide,2025-05-14T18:00:00-06:00,0.002,ACA
Woodcroft,Fine Particulate Matter,2025-05-14T18:00:00-06:00,6.5,ACA
Woodcroft,Outdoor Temperature,2025-05-14T17:00:00-06:00,17.9,ACA
Woodcroft,Ozone,2025-05-14T17:00:00-06:00,0.045,ACA
Woodcroft,Sulphur Dioxide,2025-05-14T17:00:00-06:00,0.0,ACA
Woodcroft,Relative Humidity,2025-05-14T17:00:00-06:00,30.2,ACA
Woodcroft,Fine Particulate Matter,2025-05-14T17:00:00-06:00,6.1,ACA
Woodcroft,Nitric Oxide,2025-05-14T17:00:00-06:00,0.0,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-14T17:00:00-06:00,0.004,ACA
Woodcroft,Nitrogen Dioxide,2025-05-14T17:00:00-06:00,0.003,ACA
Woodcroft,,2025-05-14T17:00:00-06:00,3.0,ACA
Woodcroft,Wind Speed,2025-05-14T17:00:00-06:00,5.0,ACA
Woodcroft,Wind Direction,2025-05-14T17:00:00-06:00,3.0,ACA
Woodcroft,Ozone,2025-05-14T16:00:00-06:00,0.043,ACA
Woodcroft,Total Oxides of Nitrogen,2025-05-14T16:00:00-06:00,0.006,ACA
Woodcroft,Nitrogen Dioxide,2025-05-14T16:00:00-06:00,0.005,ACA
Woodcroft,,2025-05-14T16:00:00-06:00,3.0,ACA
Woodcroft,Fine Particulate Matter,2025-05-14T16:00:00-06:00,3.9,ACA
Woodcroft,Sulphur Dioxide,2025-05-14T16:00:00-06:00,0.0,ACA
Woodcroft,Relative Humidity,2025-05-14T16:00:00-06:00,32.7,ACA
Woodcroft,Wind Direction,2025-05-14T16:00:00-06:00,334.0,ACA
Woodcroft,Wind Speed,2025-05-14T16:00:00-06:00,1.0,ACA
Woodcroft,Nitric Oxide,2025-05-14T16:00:00-06:00,0.001,ACA
Woodcroft,Outdoor Temperature,2025-05-14T16:00:00-06:00,17.4,ACA
Woodcroft,Fine Particulate Matter,2025-05-14T15:00:00-06:00,3.7,ACA
Woodcroft,Sulphur Dioxide,2025-05-14T15:00:00-06:00,0.0,ACA
Woodcroft,,2025-05-14T15:00:00-06:00,3.0,ACA
