Value,StationName,ParameterName,ReadingDate
0.011,Sherwood Park,Nitrogen Dioxide,2026-03-31T07:00:00-06:00
6.0,Sherwood Park,Fine Particulate Matter,2026-03-31T07:00:00-06:00
0.001,Sherwood Park,Sulphur Dioxide,2026-03-31T07:00:00-06:00
0.012,Sherwood Park,Total Oxides of Nitrogen,2026-03-31T07:00:00-06:00
171.0,Sherwood Park,Wind Direction,2026-03-31T07:00:00-06:00
0.024,Sherwood Park,Ozone,2026-03-31T07:00:00-06:00
-8.0,Sherwood Park,Outdoor Temperature,2026-03-31T07:00:00-06:00
0.001,Sherwood Park,Nitric Oxide,2026-03-31T07:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-31T07:00:00-06:00
6.0,Sherwood Park,Wind Speed,2026-03-31T07:00:00-06:00
2.16,Sherwood Park,Total Hydrocarbons,2026-03-31T07:00:00-06:00
171.0,Sherwood Park,Wind Direction,2026-03-31T06:00:00-06:00
0.001,Sherwood Park,Nitric Oxide,2026-03-31T06:00:00-06:00
-8.0,Sherwood Park,Outdoor Temperature,2026-03-31T06:00:00-06:00
2.0,Sherwood Park,,2026-03-31T06:00:00-06:00
0.001,Sherwood Park,Sulphur Dioxide,2026-03-31T06:00:00-06:00
0.01,Sherwood Park,Total Oxides of Nitrogen,2026-03-31T06:00:00-06:00
0.025,Sherwood Park,Ozone,2026-03-31T06:00:00-06:00
0.009,Sherwood Park,Nitrogen Dioxide,2026-03-31T06:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-31T06:00:00-06:00
6.0,Sherwood Park,Wind Speed,2026-03-31T06:00:00-06:00
2.16,Sherwood Park,Total Hydrocarbons,2026-03-31T06:00:00-06:00
5.5,Sherwood Park,Fine Particulate Matter,2026-03-31T06:00:00-06:00
0.001,Sherwood Park,Nitric Oxide,2026-03-31T05:00:00-06:00
6.0,Sherwood Park,Wind Speed,2026-03-31T05:00:00-06:00
0.001,Sherwood Park,Sulphur Dioxide,2026-03-31T05:00:00-06:00
2.15,Sherwood Park,Total Hydrocarbons,2026-03-31T05:00:00-06:00
-8.0,Sherwood Park,Outdoor Temperature,2026-03-31T05:00:00-06:00
5.3,Sherwood Park,Fine Particulate Matter,2026-03-31T05:00:00-06:00
0.026,Sherwood Park,Ozone,2026-03-31T05:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-31T05:00:00-06:00
169.0,Sherwood Park,Wind Direction,2026-03-31T05:00:00-06:00
0.008,Sherwood Park,Total Oxides of Nitrogen,2026-03-31T05:00:00-06:00
0.007,Sherwood Park,Nitrogen Dioxide,2026-03-31T05:00:00-06:00
2.0,Sherwood Park,,2026-03-31T05:00:00-06:00
6.0,Sherwood Park,Wind Speed,2026-03-31T04:00:00-06:00
0.008,Sherwood Park,Total Oxides of Nitrogen,2026-03-31T04:00:00-06:00
-8.0,Sherwood Park,Outdoor Temperature,2026-03-31T04:00:00-06:00
5.2,Sherwood Park,Fine Particulate Matter,2026-03-31T04:00:00-06:00
0.001,Sherwood Park,Sulphur Dioxide,2026-03-31T04:00:00-06:00
0.001,Sherwood Park,Nitric Oxide,2026-03-31T04:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-31T04:00:00-06:00
2.14,Sherwood Park,Total Hydrocarbons,2026-03-31T04:00:00-06:00
0.008,Sherwood Park,Nitrogen Dioxide,2026-03-31T04:00:00-06:00
