Value,StationName,ParameterName,ReadingDate
59.0,O’Morrow Station 1,Relative Humidity,2026-05-07T05:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-07T05:00:00-06:00
14.1,O’Morrow Station 1,Wind Speed,2026-05-07T05:00:00-06:00
6.3,O’Morrow Station 1,Fine Particulate Matter,2026-05-07T04:00:00-06:00
7.3,O’Morrow Station 1,Outdoor Temperature,2026-05-07T04:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-07T04:00:00-06:00
238.0,O’Morrow Station 1,Wind Direction,2026-05-07T04:00:00-06:00
7.4,O’Morrow Station 1,Wind Speed,2026-05-07T04:00:00-06:00
58.6,O’Morrow Station 1,Relative Humidity,2026-05-07T04:00:00-06:00
,O’Morrow Station 1,Total Reduced Sulphur,2026-05-07T04:00:00-06:00
6.0,O’Morrow Station 1,Fine Particulate Matter,2026-05-07T03:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-07T03:00:00-06:00
217.0,O’Morrow Station 1,Wind Direction,2026-05-07T03:00:00-06:00
9.3,O’Morrow Station 1,Outdoor Temperature,2026-05-07T03:00:00-06:00
7.5,O’Morrow Station 1,Wind Speed,2026-05-07T03:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-07T03:00:00-06:00
49.6,O’Morrow Station 1,Relative Humidity,2026-05-07T03:00:00-06:00
10.5,O’Morrow Station 1,Outdoor Temperature,2026-05-07T02:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-07T02:00:00-06:00
44.2,O’Morrow Station 1,Relative Humidity,2026-05-07T02:00:00-06:00
204.0,O’Morrow Station 1,Wind Direction,2026-05-07T02:00:00-06:00
5.7,O’Morrow Station 1,Fine Particulate Matter,2026-05-07T02:00:00-06:00
6.9,O’Morrow Station 1,Wind Speed,2026-05-07T02:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-07T02:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-07T01:00:00-06:00
10.9,O’Morrow Station 1,Outdoor Temperature,2026-05-07T01:00:00-06:00
175.0,O’Morrow Station 1,Wind Direction,2026-05-07T01:00:00-06:00
43.6,O’Morrow Station 1,Relative Humidity,2026-05-07T01:00:00-06:00
5.0,O’Morrow Station 1,Fine Particulate Matter,2026-05-07T01:00:00-06:00
7.6,O’Morrow Station 1,Wind Speed,2026-05-07T01:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-07T01:00:00-06:00
41.1,O’Morrow Station 1,Relative Humidity,2026-05-07T00:00:00-06:00
4.8,O’Morrow Station 1,Fine Particulate Matter,2026-05-07T00:00:00-06:00
8.3,O’Morrow Station 1,Wind Speed,2026-05-07T00:00:00-06:00
11.8,O’Morrow Station 1,Outdoor Temperature,2026-05-07T00:00:00-06:00
167.0,O’Morrow Station 1,Wind Direction,2026-05-07T00:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-07T00:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-07T00:00:00-06:00
33.7,O’Morrow Station 1,Relative Humidity,2026-05-06T23:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T23:00:00-06:00
173.0,O’Morrow Station 1,Wind Direction,2026-05-06T23:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T23:00:00-06:00
12.9,O’Morrow Station 1,Outdoor Temperature,2026-05-06T23:00:00-06:00
5.8,O’Morrow Station 1,Wind Speed,2026-05-06T23:00:00-06:00
5.6,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T23:00:00-06:00
32.6,O’Morrow Station 1,Relative Humidity,2026-05-06T22:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T22:00:00-06:00
154.0,O’Morrow Station 1,Wind Direction,2026-05-06T22:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T22:00:00-06:00
13.5,O’Morrow Station 1,Outdoor Temperature,2026-05-06T22:00:00-06:00
5.2,O’Morrow Station 1,Wind Speed,2026-05-06T22:00:00-06:00
4.6,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T22:00:00-06:00
30.2,O’Morrow Station 1,Relative Humidity,2026-05-06T21:00:00-06:00
152.0,O’Morrow Station 1,Wind Direction,2026-05-06T21:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T21:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T21:00:00-06:00
14.7,O’Morrow Station 1,Outdoor Temperature,2026-05-06T21:00:00-06:00
6.4,O’Morrow Station 1,Wind Speed,2026-05-06T21:00:00-06:00
4.4,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T21:00:00-06:00
25.0,O’Morrow Station 1,Relative Humidity,2026-05-06T20:00:00-06:00
145.0,O’Morrow Station 1,Wind Direction,2026-05-06T20:00:00-06:00
16.1,O’Morrow Station 1,Outdoor Temperature,2026-05-06T20:00:00-06:00
7.9,O’Morrow Station 1,Wind Speed,2026-05-06T20:00:00-06:00
4.2,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T20:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T20:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T20:00:00-06:00
3.7,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T19:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T19:00:00-06:00
16.9,O’Morrow Station 1,Outdoor Temperature,2026-05-06T19:00:00-06:00
172.0,O’Morrow Station 1,Wind Direction,2026-05-06T19:00:00-06:00
9.7,O’Morrow Station 1,Wind Speed,2026-05-06T19:00:00-06:00
22.1,O’Morrow Station 1,Relative Humidity,2026-05-06T19:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T19:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T18:00:00-06:00
17.1,O’Morrow Station 1,Outdoor Temperature,2026-05-06T18:00:00-06:00
180.0,O’Morrow Station 1,Wind Direction,2026-05-06T18:00:00-06:00
11.8,O’Morrow Station 1,Wind Speed,2026-05-06T18:00:00-06:00
20.9,O’Morrow Station 1,Relative Humidity,2026-05-06T18:00:00-06:00
