Value,StationName,ParameterName,ReadingDate
0.048,Enoch,Ozone,2026-05-09T15:00:00-06:00
3.0,Enoch,,2026-05-09T15:00:00-06:00
3.0,Enoch,,2026-05-09T14:00:00-06:00
0.047,Enoch,Ozone,2026-05-09T14:00:00-06:00
289.0,Enoch,Wind Direction,2026-05-09T14:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-09T14:00:00-06:00
17.3,Enoch,Outdoor Temperature,2026-05-09T14:00:00-06:00
31.1,Enoch,Relative Humidity,2026-05-09T14:00:00-06:00
0.002,Enoch,Total Oxides of Nitrogen,2026-05-09T14:00:00-06:00
5.6,Enoch,Fine Particulate Matter,2026-05-09T14:00:00-06:00
0.001,Enoch,Nitrogen Dioxide,2026-05-09T14:00:00-06:00
7.4,Enoch,Wind Speed,2026-05-09T14:00:00-06:00
34.5,Enoch,Relative Humidity,2026-05-09T13:00:00-06:00
6.4,Enoch,Wind Speed,2026-05-09T13:00:00-06:00
12.0,Enoch,Wind Direction,2026-05-09T13:00:00-06:00
6.0,Enoch,Fine Particulate Matter,2026-05-09T13:00:00-06:00
0.001,Enoch,Total Oxides of Nitrogen,2026-05-09T13:00:00-06:00
15.8,Enoch,Outdoor Temperature,2026-05-09T13:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-09T13:00:00-06:00
0.044,Enoch,Ozone,2026-05-09T13:00:00-06:00
0.001,Enoch,Nitrogen Dioxide,2026-05-09T13:00:00-06:00
2.0,Enoch,,2026-05-09T13:00:00-06:00
2.0,Enoch,,2026-05-09T12:00:00-06:00
3.3,Enoch,Wind Speed,2026-05-09T12:00:00-06:00
0.002,Enoch,Nitrogen Dioxide,2026-05-09T12:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-09T12:00:00-06:00
0.037,Enoch,Ozone,2026-05-09T12:00:00-06:00
68.0,Enoch,Wind Direction,2026-05-09T12:00:00-06:00
6.1,Enoch,Fine Particulate Matter,2026-05-09T12:00:00-06:00
36.2,Enoch,Relative Humidity,2026-05-09T12:00:00-06:00
0.002,Enoch,Total Oxides of Nitrogen,2026-05-09T12:00:00-06:00
14.6,Enoch,Outdoor Temperature,2026-05-09T12:00:00-06:00
2.0,Enoch,,2026-05-09T11:00:00-06:00
6.9,Enoch,Fine Particulate Matter,2026-05-09T11:00:00-06:00
0.001,Enoch,Nitric Oxide,2026-05-09T11:00:00-06:00
0.003,Enoch,Total Oxides of Nitrogen,2026-05-09T11:00:00-06:00
0.029,Enoch,Ozone,2026-05-09T11:00:00-06:00
0.002,Enoch,Nitrogen Dioxide,2026-05-09T11:00:00-06:00
43.2,Enoch,Relative Humidity,2026-05-09T11:00:00-06:00
11.5,Enoch,Outdoor Temperature,2026-05-09T11:00:00-06:00
175.0,Enoch,Wind Direction,2026-05-09T11:00:00-06:00
3.8,Enoch,Wind Speed,2026-05-09T11:00:00-06:00
2.0,Enoch,,2026-05-09T10:00:00-06:00
161.0,Enoch,Wind Direction,2026-05-09T10:00:00-06:00
0.002,Enoch,Nitrogen Dioxide,2026-05-09T10:00:00-06:00
5.8,Enoch,Fine Particulate Matter,2026-05-09T10:00:00-06:00
49.4,Enoch,Relative Humidity,2026-05-09T10:00:00-06:00
0.028,Enoch,Ozone,2026-05-09T10:00:00-06:00
3.1,Enoch,Wind Speed,2026-05-09T10:00:00-06:00
9.2,Enoch,Outdoor Temperature,2026-05-09T10:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-09T10:00:00-06:00
0.002,Enoch,Total Oxides of Nitrogen,2026-05-09T10:00:00-06:00
2.0,Enoch,,2026-05-09T09:00:00-06:00
177.0,Enoch,Wind Direction,2026-05-09T09:00:00-06:00
5.3,Enoch,Fine Particulate Matter,2026-05-09T09:00:00-06:00
0.026,Enoch,Ozone,2026-05-09T09:00:00-06:00
4.5,Enoch,Wind Speed,2026-05-09T09:00:00-06:00
52.0,Enoch,Relative Humidity,2026-05-09T09:00:00-06:00
8.4,Enoch,Outdoor Temperature,2026-05-09T09:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-09T09:00:00-06:00
0.004,Enoch,Total Oxides of Nitrogen,2026-05-09T09:00:00-06:00
0.004,Enoch,Nitrogen Dioxide,2026-05-09T09:00:00-06:00
3.9,Enoch,Wind Speed,2026-05-09T08:00:00-06:00
4.9,Enoch,Fine Particulate Matter,2026-05-09T08:00:00-06:00
166.0,Enoch,Wind Direction,2026-05-09T08:00:00-06:00
0.028,Enoch,Ozone,2026-05-09T08:00:00-06:00
7.8,Enoch,Outdoor Temperature,2026-05-09T08:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-09T08:00:00-06:00
0.002,Enoch,Nitrogen Dioxide,2026-05-09T08:00:00-06:00
0.002,Enoch,Total Oxides of Nitrogen,2026-05-09T08:00:00-06:00
54.4,Enoch,Relative Humidity,2026-05-09T08:00:00-06:00
2.0,Enoch,,2026-05-09T08:00:00-06:00
2.0,Enoch,,2026-05-09T07:00:00-06:00
54.0,Enoch,Relative Humidity,2026-05-09T07:00:00-06:00
155.0,Enoch,Wind Direction,2026-05-09T07:00:00-06:00
5.0,Enoch,Fine Particulate Matter,2026-05-09T07:00:00-06:00
0.001,Enoch,Total Oxides of Nitrogen,2026-05-09T07:00:00-06:00
0.031,Enoch,Ozone,2026-05-09T07:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-09T07:00:00-06:00
0.001,Enoch,Nitrogen Dioxide,2026-05-09T07:00:00-06:00
7.6,Enoch,Outdoor Temperature,2026-05-09T07:00:00-06:00
3.9,Enoch,Wind Speed,2026-05-09T07:00:00-06:00
8.1,Enoch,Outdoor Temperature,2026-05-09T06:00:00-06:00
0.001,Enoch,Total Oxides of Nitrogen,2026-05-09T06:00:00-06:00
0.034,Enoch,Ozone,2026-05-09T06:00:00-06:00
0.001,Enoch,Nitrogen Dioxide,2026-05-09T06:00:00-06:00
113.0,Enoch,Wind Direction,2026-05-09T06:00:00-06:00
3.3,Enoch,Wind Speed,2026-05-09T06:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-09T06:00:00-06:00
5.3,Enoch,Fine Particulate Matter,2026-05-09T06:00:00-06:00
51.3,Enoch,Relative Humidity,2026-05-09T06:00:00-06:00
2.0,Enoch,,2026-05-09T06:00:00-06:00
,Enoch,,2026-05-09T05:00:00-06:00
,Enoch,Total Oxides of Nitrogen,2026-05-09T05:00:00-06:00
,Enoch,Nitric Oxide,2026-05-09T05:00:00-06:00
,Enoch,Nitrogen Dioxide,2026-05-09T05:00:00-06:00
,Enoch,Ozone,2026-05-09T05:00:00-06:00
5.2,Enoch,Fine Particulate Matter,2026-05-09T05:00:00-06:00
47.8,Enoch,Relative Humidity,2026-05-09T05:00:00-06:00
3.7,Enoch,Wind Speed,2026-05-09T05:00:00-06:00
8.8,Enoch,Outdoor Temperature,2026-05-09T05:00:00-06:00
107.0,Enoch,Wind Direction,2026-05-09T05:00:00-06:00
2.0,Enoch,,2026-05-09T04:00:00-06:00
0.003,Enoch,Nitrogen Dioxide,2026-05-09T04:00:00-06:00
5.0,Enoch,Wind Speed,2026-05-09T04:00:00-06:00
9.4,Enoch,Outdoor Temperature,2026-05-09T04:00:00-06:00
0.003,Enoch,Total Oxides of Nitrogen,2026-05-09T04:00:00-06:00
6.2,Enoch,Fine Particulate Matter,2026-05-09T04:00:00-06:00
102.0,Enoch,Wind Direction,2026-05-09T04:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-09T04:00:00-06:00
44.4,Enoch,Relative Humidity,2026-05-09T04:00:00-06:00
0.037,Enoch,Ozone,2026-05-09T04:00:00-06:00
5.9,Enoch,Fine Particulate Matter,2026-05-09T03:00:00-06:00
62.0,Enoch,Wind Direction,2026-05-09T03:00:00-06:00
0.004,Enoch,Total Oxides of Nitrogen,2026-05-09T03:00:00-06:00
0.004,Enoch,Nitrogen Dioxide,2026-05-09T03:00:00-06:00
0.034,Enoch,Ozone,2026-05-09T03:00:00-06:00
42.6,Enoch,Relative Humidity,2026-05-09T03:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-09T03:00:00-06:00
4.0,Enoch,Wind Speed,2026-05-09T03:00:00-06:00
10.0,Enoch,Outdoor Temperature,2026-05-09T03:00:00-06:00
2.0,Enoch,,2026-05-09T03:00:00-06:00
40.3,Enoch,Relative Humidity,2026-05-09T02:00:00-06:00
2.0,Enoch,,2026-05-09T02:00:00-06:00
0.036,Enoch,Ozone,2026-05-09T02:00:00-06:00
0.003,Enoch,Nitrogen Dioxide,2026-05-09T02:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-09T02:00:00-06:00
5.0,Enoch,Fine Particulate Matter,2026-05-09T02:00:00-06:00
0.003,Enoch,Total Oxides of Nitrogen,2026-05-09T02:00:00-06:00
42.0,Enoch,Wind Direction,2026-05-09T02:00:00-06:00
10.5,Enoch,Outdoor Temperature,2026-05-09T02:00:00-06:00
3.1,Enoch,Wind Speed,2026-05-09T02:00:00-06:00
11.1,Enoch,Outdoor Temperature,2026-05-09T01:00:00-06:00
38.3,Enoch,Relative Humidity,2026-05-09T01:00:00-06:00
0.002,Enoch,Total Oxides of Nitrogen,2026-05-09T01:00:00-06:00
0.037,Enoch,Ozone,2026-05-09T01:00:00-06:00
4.4,Enoch,Fine Particulate Matter,2026-05-09T01:00:00-06:00
0.003,Enoch,Nitrogen Dioxide,2026-05-09T01:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-09T01:00:00-06:00
59.0,Enoch,Wind Direction,2026-05-09T01:00:00-06:00
6.0,Enoch,Wind Speed,2026-05-09T01:00:00-06:00
2.0,Enoch,,2026-05-09T01:00:00-06:00
58.0,Enoch,Wind Direction,2026-05-09T00:00:00-06:00
37.3,Enoch,Relative Humidity,2026-05-09T00:00:00-06:00
0.038,Enoch,Ozone,2026-05-09T00:00:00-06:00
10.0,Enoch,Wind Speed,2026-05-09T00:00:00-06:00
2.0,Enoch,,2026-05-09T00:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-09T00:00:00-06:00
0.002,Enoch,Total Oxides of Nitrogen,2026-05-09T00:00:00-06:00
0.002,Enoch,Nitrogen Dioxide,2026-05-09T00:00:00-06:00
11.7,Enoch,Outdoor Temperature,2026-05-09T00:00:00-06:00
4.3,Enoch,Fine Particulate Matter,2026-05-09T00:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-08T23:00:00-06:00
0.004,Enoch,Nitrogen Dioxide,2026-05-08T23:00:00-06:00
12.5,Enoch,Outdoor Temperature,2026-05-08T23:00:00-06:00
5.1,Enoch,Fine Particulate Matter,2026-05-08T23:00:00-06:00
0.004,Enoch,Total Oxides of Nitrogen,2026-05-08T23:00:00-06:00
50.0,Enoch,Wind Direction,2026-05-08T23:00:00-06:00
36.7,Enoch,Relative Humidity,2026-05-08T23:00:00-06:00
0.036,Enoch,Ozone,2026-05-08T23:00:00-06:00
8.4,Enoch,Wind Speed,2026-05-08T23:00:00-06:00
2.0,Enoch,,2026-05-08T23:00:00-06:00
9.2,Enoch,Wind Speed,2026-05-08T22:00:00-06:00
0.036,Enoch,Ozone,2026-05-08T22:00:00-06:00
33.4,Enoch,Relative Humidity,2026-05-08T22:00:00-06:00
21.0,Enoch,Wind Direction,2026-05-08T22:00:00-06:00
0.004,Enoch,Total Oxides of Nitrogen,2026-05-08T22:00:00-06:00
3.7,Enoch,Fine Particulate Matter,2026-05-08T22:00:00-06:00
13.2,Enoch,Outdoor Temperature,2026-05-08T22:00:00-06:00
0.005,Enoch,Nitrogen Dioxide,2026-05-08T22:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-08T22:00:00-06:00
3.0,Enoch,,2026-05-08T22:00:00-06:00
3.0,Enoch,,2026-05-08T21:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-08T21:00:00-06:00
0.001,Enoch,Total Oxides of Nitrogen,2026-05-08T21:00:00-06:00
0.001,Enoch,Nitrogen Dioxide,2026-05-08T21:00:00-06:00
14.5,Enoch,Outdoor Temperature,2026-05-08T21:00:00-06:00
2.7,Enoch,Fine Particulate Matter,2026-05-08T21:00:00-06:00
12.0,Enoch,Wind Direction,2026-05-08T21:00:00-06:00
28.6,Enoch,Relative Humidity,2026-05-08T21:00:00-06:00
0.042,Enoch,Ozone,2026-05-08T21:00:00-06:00
13.4,Enoch,Wind Speed,2026-05-08T21:00:00-06:00
3.0,Enoch,,2026-05-08T20:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-08T20:00:00-06:00
0.001,Enoch,Total Oxides of Nitrogen,2026-05-08T20:00:00-06:00
0.001,Enoch,Nitrogen Dioxide,2026-05-08T20:00:00-06:00
16.4,Enoch,Outdoor Temperature,2026-05-08T20:00:00-06:00
5.5,Enoch,Fine Particulate Matter,2026-05-08T20:00:00-06:00
17.0,Enoch,Wind Direction,2026-05-08T20:00:00-06:00
25.5,Enoch,Relative Humidity,2026-05-08T20:00:00-06:00
0.044,Enoch,Ozone,2026-05-08T20:00:00-06:00
15.3,Enoch,Wind Speed,2026-05-08T20:00:00-06:00
3.0,Enoch,,2026-05-08T19:00:00-06:00
0.001,Enoch,Total Oxides of Nitrogen,2026-05-08T19:00:00-06:00
0.001,Enoch,Nitrogen Dioxide,2026-05-08T19:00:00-06:00
17.6,Enoch,Outdoor Temperature,2026-05-08T19:00:00-06:00
3.3,Enoch,Fine Particulate Matter,2026-05-08T19:00:00-06:00
17.0,Enoch,Wind Direction,2026-05-08T19:00:00-06:00
22.8,Enoch,Relative Humidity,2026-05-08T19:00:00-06:00
0.045,Enoch,Ozone,2026-05-08T19:00:00-06:00
14.5,Enoch,Wind Speed,2026-05-08T19:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-08T19:00:00-06:00
12.8,Enoch,Wind Speed,2026-05-08T18:00:00-06:00
0.046,Enoch,Ozone,2026-05-08T18:00:00-06:00
21.9,Enoch,Relative Humidity,2026-05-08T18:00:00-06:00
3.0,Enoch,Wind Direction,2026-05-08T18:00:00-06:00
3.3,Enoch,Fine Particulate Matter,2026-05-08T18:00:00-06:00
17.9,Enoch,Outdoor Temperature,2026-05-08T18:00:00-06:00
0.001,Enoch,Nitrogen Dioxide,2026-05-08T18:00:00-06:00
0.001,Enoch,Total Oxides of Nitrogen,2026-05-08T18:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-08T18:00:00-06:00
3.0,Enoch,,2026-05-08T18:00:00-06:00
3.0,Enoch,,2026-05-08T17:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-08T17:00:00-06:00
0.002,Enoch,Total Oxides of Nitrogen,2026-05-08T17:00:00-06:00
0.001,Enoch,Nitrogen Dioxide,2026-05-08T17:00:00-06:00
18.1,Enoch,Outdoor Temperature,2026-05-08T17:00:00-06:00
4.6,Enoch,Fine Particulate Matter,2026-05-08T17:00:00-06:00
1.0,Enoch,Wind Direction,2026-05-08T17:00:00-06:00
21.8,Enoch,Relative Humidity,2026-05-08T17:00:00-06:00
0.045,Enoch,Ozone,2026-05-08T17:00:00-06:00
15.1,Enoch,Wind Speed,2026-05-08T17:00:00-06:00
3.0,Enoch,,2026-05-08T16:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-08T16:00:00-06:00
0.002,Enoch,Total Oxides of Nitrogen,2026-05-08T16:00:00-06:00
358.0,Enoch,Wind Direction,2026-05-08T16:00:00-06:00
21.5,Enoch,Relative Humidity,2026-05-08T16:00:00-06:00
3.9,Enoch,Fine Particulate Matter,2026-05-08T16:00:00-06:00
0.046,Enoch,Ozone,2026-05-08T16:00:00-06:00
17.4,Enoch,Wind Speed,2026-05-08T16:00:00-06:00
17.9,Enoch,Outdoor Temperature,2026-05-08T16:00:00-06:00
0.001,Enoch,Nitrogen Dioxide,2026-05-08T16:00:00-06:00
0.0,Enoch,Nitric Oxide,2026-05-08T15:00:00-06:00
17.9,Enoch,Wind Speed,2026-05-08T15:00:00-06:00
0.047,Enoch,Ozone,2026-05-08T15:00:00-06:00
21.5,Enoch,Relative Humidity,2026-05-08T15:00:00-06:00
353.0,Enoch,Wind Direction,2026-05-08T15:00:00-06:00
4.0,Enoch,Fine Particulate Matter,2026-05-08T15:00:00-06:00
17.6,Enoch,Outdoor Temperature,2026-05-08T15:00:00-06:00
0.001,Enoch,Nitrogen Dioxide,2026-05-08T15:00:00-06:00
0.002,Enoch,Total Oxides of Nitrogen,2026-05-08T15:00:00-06:00
3.0,Enoch,,2026-05-08T15:00:00-06:00
3.0,Enoch,,2026-05-08T14:00:00-06:00
0.002,Enoch,Nitrogen Dioxide,2026-05-08T14:00:00-06:00
0.003,Enoch,Total Oxides of Nitrogen,2026-05-08T14:00:00-06:00
0.001,Enoch,Nitric Oxide,2026-05-08T14:00:00-06:00
17.2,Enoch,Outdoor Temperature,2026-05-08T14:00:00-06:00
