Value,StationName,ParameterName,ReadingDate
141.0,Drayton Valley,Wind Direction,2026-04-03T22:00:00-06:00
67.2,Drayton Valley,Relative Humidity,2026-04-03T22:00:00-06:00
0.025,Drayton Valley,Ozone,2026-04-03T22:00:00-06:00
3.0,Drayton Valley,,2026-04-03T22:00:00-06:00
2.0,Drayton Valley,,2026-04-03T21:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T21:00:00-06:00
0.027,Drayton Valley,Ozone,2026-04-03T21:00:00-06:00
9.7,Drayton Valley,Fine Particulate Matter,2026-04-03T21:00:00-06:00
0.012,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T21:00:00-06:00
0.012,Drayton Valley,Nitrogen Dioxide,2026-04-03T21:00:00-06:00
52.0,Drayton Valley,Wind Direction,2026-04-03T21:00:00-06:00
68.3,Drayton Valley,Relative Humidity,2026-04-03T21:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T21:00:00-06:00
4.8,Drayton Valley,Wind Speed,2026-04-03T21:00:00-06:00
4.7,Drayton Valley,Outdoor Temperature,2026-04-03T21:00:00-06:00
2.0,Drayton Valley,,2026-04-03T20:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T20:00:00-06:00
0.007,Drayton Valley,Nitrogen Dioxide,2026-04-03T20:00:00-06:00
0.006,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T20:00:00-06:00
0.03,Drayton Valley,Ozone,2026-04-03T20:00:00-06:00
64.6,Drayton Valley,Relative Humidity,2026-04-03T20:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T20:00:00-06:00
32.0,Drayton Valley,Wind Direction,2026-04-03T20:00:00-06:00
5.1,Drayton Valley,Wind Speed,2026-04-03T20:00:00-06:00
6.3,Drayton Valley,Fine Particulate Matter,2026-04-03T20:00:00-06:00
5.8,Drayton Valley,Outdoor Temperature,2026-04-03T20:00:00-06:00
0.002,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T19:00:00-06:00
52.0,Drayton Valley,Wind Direction,2026-04-03T19:00:00-06:00
3.5,Drayton Valley,Wind Speed,2026-04-03T19:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T19:00:00-06:00
4.5,Drayton Valley,Fine Particulate Matter,2026-04-03T19:00:00-06:00
6.8,Drayton Valley,Outdoor Temperature,2026-04-03T19:00:00-06:00
60.7,Drayton Valley,Relative Humidity,2026-04-03T19:00:00-06:00
0.004,Drayton Valley,Nitrogen Dioxide,2026-04-03T19:00:00-06:00
0.031,Drayton Valley,Ozone,2026-04-03T19:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T19:00:00-06:00
2.0,Drayton Valley,,2026-04-03T19:00:00-06:00
2.0,Drayton Valley,,2026-04-03T18:00:00-06:00
0.03,Drayton Valley,Ozone,2026-04-03T18:00:00-06:00
4.7,Drayton Valley,Fine Particulate Matter,2026-04-03T18:00:00-06:00
43.0,Drayton Valley,Wind Direction,2026-04-03T18:00:00-06:00
0.002,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T18:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T18:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T18:00:00-06:00
63.9,Drayton Valley,Relative Humidity,2026-04-03T18:00:00-06:00
0.003,Drayton Valley,Nitrogen Dioxide,2026-04-03T18:00:00-06:00
6.3,Drayton Valley,Outdoor Temperature,2026-04-03T18:00:00-06:00
5.4,Drayton Valley,Wind Speed,2026-04-03T18:00:00-06:00
0.003,Drayton Valley,Nitrogen Dioxide,2026-04-03T17:00:00-06:00
5.1,Drayton Valley,Outdoor Temperature,2026-04-03T17:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T17:00:00-06:00
68.8,Drayton Valley,Relative Humidity,2026-04-03T17:00:00-06:00
0.025,Drayton Valley,Ozone,2026-04-03T17:00:00-06:00
24.0,Drayton Valley,Wind Direction,2026-04-03T17:00:00-06:00
7.5,Drayton Valley,Wind Speed,2026-04-03T17:00:00-06:00
0.004,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T17:00:00-06:00
4.7,Drayton Valley,Fine Particulate Matter,2026-04-03T17:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T17:00:00-06:00
2.0,Drayton Valley,,2026-04-03T17:00:00-06:00
2.0,Drayton Valley,,2026-04-03T16:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T16:00:00-06:00
5.3,Drayton Valley,Outdoor Temperature,2026-04-03T16:00:00-06:00
45.0,Drayton Valley,Wind Direction,2026-04-03T16:00:00-06:00
5.4,Drayton Valley,Wind Speed,2026-04-03T16:00:00-06:00
0.025,Drayton Valley,Ozone,2026-04-03T16:00:00-06:00
0.003,Drayton Valley,Nitrogen Dioxide,2026-04-03T16:00:00-06:00
0.001,Drayton Valley,Nitric Oxide,2026-04-03T16:00:00-06:00
0.003,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T16:00:00-06:00
4.4,Drayton Valley,Fine Particulate Matter,2026-04-03T16:00:00-06:00
67.2,Drayton Valley,Relative Humidity,2026-04-03T16:00:00-06:00
2.0,Drayton Valley,,2026-04-03T15:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T15:00:00-06:00
1.6,Drayton Valley,Wind Speed,2026-04-03T15:00:00-06:00
83.4,Drayton Valley,Relative Humidity,2026-04-03T15:00:00-06:00
4.5,Drayton Valley,Fine Particulate Matter,2026-04-03T15:00:00-06:00
0.023,Drayton Valley,Ozone,2026-04-03T15:00:00-06:00
0.001,Drayton Valley,Nitric Oxide,2026-04-03T15:00:00-06:00
0.002,Drayton Valley,Nitrogen Dioxide,2026-04-03T15:00:00-06:00
111.0,Drayton Valley,Wind Direction,2026-04-03T15:00:00-06:00
4.5,Drayton Valley,Outdoor Temperature,2026-04-03T15:00:00-06:00
0.003,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T15:00:00-06:00
0.002,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T14:00:00-06:00
147.0,Drayton Valley,Wind Direction,2026-04-03T14:00:00-06:00
5.5,Drayton Valley,Fine Particulate Matter,2026-04-03T14:00:00-06:00
1.7,Drayton Valley,Outdoor Temperature,2026-04-03T14:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T14:00:00-06:00
0.022,Drayton Valley,Ozone,2026-04-03T14:00:00-06:00
91.7,Drayton Valley,Relative Humidity,2026-04-03T14:00:00-06:00
3.2,Drayton Valley,Wind Speed,2026-04-03T14:00:00-06:00
0.002,Drayton Valley,Nitrogen Dioxide,2026-04-03T14:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T14:00:00-06:00
1.0,Drayton Valley,,2026-04-03T14:00:00-06:00
1.0,Drayton Valley,,2026-04-03T13:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T13:00:00-06:00
0.019,Drayton Valley,Ozone,2026-04-03T13:00:00-06:00
3.5,Drayton Valley,Wind Speed,2026-04-03T13:00:00-06:00
173.0,Drayton Valley,Wind Direction,2026-04-03T13:00:00-06:00
0.004,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T13:00:00-06:00
0.002,Drayton Valley,Nitric Oxide,2026-04-03T13:00:00-06:00
0.0,Drayton Valley,Outdoor Temperature,2026-04-03T13:00:00-06:00
7.2,Drayton Valley,Fine Particulate Matter,2026-04-03T13:00:00-06:00
0.002,Drayton Valley,Nitrogen Dioxide,2026-04-03T13:00:00-06:00
93.1,Drayton Valley,Relative Humidity,2026-04-03T13:00:00-06:00
0.017,Drayton Valley,Ozone,2026-04-03T12:00:00-06:00
-0.9,Drayton Valley,Outdoor Temperature,2026-04-03T12:00:00-06:00
3.8,Drayton Valley,Wind Speed,2026-04-03T12:00:00-06:00
0.002,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T12:00:00-06:00
7.4,Drayton Valley,Fine Particulate Matter,2026-04-03T12:00:00-06:00
0.001,Drayton Valley,Nitric Oxide,2026-04-03T12:00:00-06:00
0.001,Drayton Valley,Nitrogen Dioxide,2026-04-03T12:00:00-06:00
214.0,Drayton Valley,Wind Direction,2026-04-03T12:00:00-06:00
93.2,Drayton Valley,Relative Humidity,2026-04-03T12:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T12:00:00-06:00
1.0,Drayton Valley,,2026-04-03T12:00:00-06:00
1.0,Drayton Valley,,2026-04-03T11:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T11:00:00-06:00
0.002,Drayton Valley,Nitrogen Dioxide,2026-04-03T11:00:00-06:00
4.9,Drayton Valley,Wind Speed,2026-04-03T11:00:00-06:00
