Value,StationName,ParameterName,ReadingDate
,Powers,Outdoor Temperature,2026-05-22T06:00:00-06:00
,Powers,Wind Direction,2026-05-22T06:00:00-06:00
,Powers,Wind Speed,2026-05-22T06:00:00-06:00
,Powers,Relative Humidity,2026-05-22T06:00:00-06:00
,Powers,Sulphur Dioxide,2026-05-22T06:00:00-06:00
,Powers,Nitrogen Dioxide,2026-05-22T06:00:00-06:00
,Powers,Nitric Oxide,2026-05-22T06:00:00-06:00
,Powers,Total Oxides of Nitrogen,2026-05-22T06:00:00-06:00
,Powers,Fine Particulate Matter,2026-05-22T06:00:00-06:00
,Powers,Nitrogen Dioxide,2026-05-22T05:00:00-06:00
,Powers,Wind Direction,2026-05-22T05:00:00-06:00
,Powers,Relative Humidity,2026-05-22T05:00:00-06:00
,Powers,Total Oxides of Nitrogen,2026-05-22T05:00:00-06:00
,Powers,Fine Particulate Matter,2026-05-22T05:00:00-06:00
,Powers,Sulphur Dioxide,2026-05-22T05:00:00-06:00
,Powers,Outdoor Temperature,2026-05-22T05:00:00-06:00
,Powers,Nitric Oxide,2026-05-22T05:00:00-06:00
,Powers,Wind Speed,2026-05-22T05:00:00-06:00
,Powers,Sulphur Dioxide,2026-05-22T04:00:00-06:00
,Powers,Wind Direction,2026-05-22T04:00:00-06:00
,Powers,Nitrogen Dioxide,2026-05-22T04:00:00-06:00
,Powers,Fine Particulate Matter,2026-05-22T04:00:00-06:00
,Powers,Relative Humidity,2026-05-22T04:00:00-06:00
,Powers,Outdoor Temperature,2026-05-22T04:00:00-06:00
,Powers,Nitric Oxide,2026-05-22T04:00:00-06:00
,Powers,Wind Speed,2026-05-22T04:00:00-06:00
,Powers,Total Oxides of Nitrogen,2026-05-22T04:00:00-06:00
,Powers,Nitrogen Dioxide,2026-05-22T03:00:00-06:00
,Powers,Relative Humidity,2026-05-22T03:00:00-06:00
,Powers,Total Oxides of Nitrogen,2026-05-22T03:00:00-06:00
,Powers,Fine Particulate Matter,2026-05-22T03:00:00-06:00
,Powers,Wind Speed,2026-05-22T03:00:00-06:00
,Powers,Wind Direction,2026-05-22T03:00:00-06:00
,Powers,Outdoor Temperature,2026-05-22T03:00:00-06:00
,Powers,Nitric Oxide,2026-05-22T03:00:00-06:00
,Powers,Sulphur Dioxide,2026-05-22T03:00:00-06:00
,Powers,Total Oxides of Nitrogen,2026-05-22T02:00:00-06:00
,Powers,Outdoor Temperature,2026-05-22T02:00:00-06:00
,Powers,Wind Speed,2026-05-22T02:00:00-06:00
,Powers,Wind Direction,2026-05-22T02:00:00-06:00
,Powers,Relative Humidity,2026-05-22T02:00:00-06:00
,Powers,Nitric Oxide,2026-05-22T02:00:00-06:00
,Powers,Sulphur Dioxide,2026-05-22T02:00:00-06:00
,Powers,Nitrogen Dioxide,2026-05-22T02:00:00-06:00
,Powers,Fine Particulate Matter,2026-05-22T02:00:00-06:00
,Powers,Wind Direction,2026-05-22T01:00:00-06:00
,Powers,Wind Speed,2026-05-22T01:00:00-06:00
,Powers,Outdoor Temperature,2026-05-22T01:00:00-06:00
,Powers,Total Oxides of Nitrogen,2026-05-22T01:00:00-06:00
,Powers,Nitric Oxide,2026-05-22T01:00:00-06:00
,Powers,Fine Particulate Matter,2026-05-22T01:00:00-06:00
,Powers,Sulphur Dioxide,2026-05-22T01:00:00-06:00
,Powers,Relative Humidity,2026-05-22T01:00:00-06:00
,Powers,Nitrogen Dioxide,2026-05-22T01:00:00-06:00
,Powers,Nitric Oxide,2026-05-22T00:00:00-06:00
,Powers,Total Oxides of Nitrogen,2026-05-22T00:00:00-06:00
,Powers,Relative Humidity,2026-05-22T00:00:00-06:00
,Powers,Sulphur Dioxide,2026-05-22T00:00:00-06:00
,Powers,Nitrogen Dioxide,2026-05-22T00:00:00-06:00
,Powers,Wind Direction,2026-05-22T00:00:00-06:00
,Powers,Wind Speed,2026-05-22T00:00:00-06:00
,Powers,Outdoor Temperature,2026-05-22T00:00:00-06:00
,Powers,Fine Particulate Matter,2026-05-22T00:00:00-06:00
,Powers,Sulphur Dioxide,2026-05-21T23:00:00-06:00
,Powers,Total Oxides of Nitrogen,2026-05-21T23:00:00-06:00
,Powers,Nitric Oxide,2026-05-21T23:00:00-06:00
,Powers,Fine Particulate Matter,2026-05-21T23:00:00-06:00
,Powers,Relative Humidity,2026-05-21T23:00:00-06:00
,Powers,Outdoor Temperature,2026-05-21T23:00:00-06:00
,Powers,Wind Speed,2026-05-21T23:00:00-06:00
,Powers,Nitrogen Dioxide,2026-05-21T23:00:00-06:00
,Powers,Wind Direction,2026-05-21T23:00:00-06:00
,Powers,Wind Speed,2026-05-21T22:00:00-06:00
,Powers,Nitric Oxide,2026-05-21T22:00:00-06:00
,Powers,Relative Humidity,2026-05-21T22:00:00-06:00
,Powers,Sulphur Dioxide,2026-05-21T22:00:00-06:00
,Powers,Nitrogen Dioxide,2026-05-21T22:00:00-06:00
,Powers,Fine Particulate Matter,2026-05-21T22:00:00-06:00
,Powers,Outdoor Temperature,2026-05-21T22:00:00-06:00
,Powers,Wind Direction,2026-05-21T22:00:00-06:00
,Powers,Total Oxides of Nitrogen,2026-05-21T22:00:00-06:00
,Powers,Wind Speed,2026-05-21T21:00:00-06:00
,Powers,Nitric Oxide,2026-05-21T21:00:00-06:00
,Powers,Total Oxides of Nitrogen,2026-05-21T21:00:00-06:00
