Value,StationName,ParameterName,ReadingDate
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-06T12:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-06T12:00:00-07:00
196.0,Hinton-Hillcrest,Wind Direction,2026-02-06T12:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-06T12:00:00-07:00
20.7,Hinton-Hillcrest,Wind Speed,2026-02-06T12:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-06T12:00:00-07:00
0.001,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-06T11:00:00-07:00
4.9,Hinton-Hillcrest,Outdoor Temperature,2026-02-06T11:00:00-07:00
33.3,Hinton-Hillcrest,Relative Humidity,2026-02-06T11:00:00-07:00
14.0,Hinton-Hillcrest,Wind Speed,2026-02-06T11:00:00-07:00
0.04,Hinton-Hillcrest,Ozone,2026-02-06T11:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-06T11:00:00-07:00
207.0,Hinton-Hillcrest,Wind Direction,2026-02-06T11:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-06T11:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-06T11:00:00-07:00
0.001,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-06T11:00:00-07:00
2.6,Hinton-Hillcrest,Fine Particulate Matter,2026-02-06T11:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-06T11:00:00-07:00
39.1,Hinton-Hillcrest,Relative Humidity,2026-02-06T10:00:00-07:00
3.4,Hinton-Hillcrest,Outdoor Temperature,2026-02-06T10:00:00-07:00
218.0,Hinton-Hillcrest,Wind Direction,2026-02-06T10:00:00-07:00
2.8,Hinton-Hillcrest,Fine Particulate Matter,2026-02-06T10:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-06T10:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-06T10:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-06T10:00:00-07:00
0.001,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-06T10:00:00-07:00
18.7,Hinton-Hillcrest,Wind Speed,2026-02-06T10:00:00-07:00
0.001,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-06T10:00:00-07:00
0.039,Hinton-Hillcrest,Ozone,2026-02-06T10:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-06T10:00:00-07:00
0.001,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-06T09:00:00-07:00
2.5,Hinton-Hillcrest,Fine Particulate Matter,2026-02-06T09:00:00-07:00
